OrderID,CustomerID,CustomerName,Age,Country,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PurchaseDate
1844,C922,Kevin Bird,69.0,Perú,Accesorio,Teclado Logitech,4,159.94,639.76,2025-06-23
1845,C308,Christopher Hughes,24.0,Chile,Accesorio,Teclado Logitech,2,1338.36,2676.72,2025-07-09
1846,C932,Craig Rogers,50.0,Perú,Tablet,Galaxy Tab S7,4,1798.82,7195.28,2025-08-13
1847,C1072,Darrell Moss,54.0,chile,Smartphone,iPhone 14,5,1045.86,5229.299999999999,2025-07-14
1848,C1187,Dylan Hill,37.0,chile,Accesorio,Mouse Microsoft,4,1046.51,4186.04,2025-08-22
1849,C1152,Deanna Miller,61.0,chile,Accesorio,Auriculares Sony,3,698.32,2094.96,2025-06-21
1850,C622,Lisa Norris,20.0,Chile,Accesorio,AirPods Pro,1,1640.72,1640.72,2025-07-01
1851,C063,Michelle Holder,42.0,Argentina,Tablet,Galaxy Tab S7,4,710.42,2841.68,2025-07-27
1852,C761,Wanda Gray,-2.0,Chile,Tablet,Surface Go,2,1313.18,2626.36,2025-07-08
1853,C623,Sonya Carlson,65.0,Perú,Smartphone,Moto G100,5,1150.76,5753.8,2025-09-11
1854,C158,James Lawrence,59.0,Chile,Accesorio,AirPods Pro,3,1286.75,3860.25,2025-07-24
1855,C110,Shannon Robertson,68.0,Argentina,Smartphone,Moto G100,3,122.41,367.23,2025-07-31
1856,C319,William Perez,59.0,Perú,Tablet,Galaxy Tab S7,1,287.49,287.49,2025-09-08
1857,C142,David Maldonado,43.0,chile,Accesorio,AirPods Pro,4,1830.52,7322.08,2025-07-14
1858,C754,Tara Ward,45.0,Chile,Accesorio,Auriculares Sony,2,1739.98,3479.96,2025-09-02
1859,C774,Don Harris,22.0,chile,Smartphone,iPhone 14,2,200.29,400.58,2025-08-30
1860,C640,Kenneth Ryan,23.0,chile,Smartphone,Galaxy S21,2,1710.53,3421.06,2025-08-22
1861,C164,Jeffery Summers,70.0,chile,Laptop,Dell XPS 13,5,1041.89,5209.450000000001,2025-06-23
1862,C574,Johnathan Wheeler,25.0,Chile,Accesorio,AirPods Pro,2,570.58,1141.16,2025-06-18
1863,C1220,Matthew Armstrong,42.0,Chile,Tablet,iPad Mini,4,310.72,1242.88,2025-07-13
1864,C450,Jennifer Green,30.0,Perú,Smartphone,Moto G100,5,604.67,3023.35,2025-09-11
1865,C1126,Brian Figueroa,61.0,Argentina,Smartphone,Galaxy S21,1,1234.65,1234.65,2025-06-19
1866,C828,Dawn Oliver,-3.0,chile,Smartphone,Galaxy S21,5,393.56,1967.8,2025-08-28
1867,C629,Joanna Griffin,,chile,Tablet,Lenovo Tab M10,1,747.33,747.33,2025-08-16
1868,C919,Jon Johnson,46.0,Chile,Accesorio,Mouse Microsoft,4,1373.29,5493.16,2025-09-01
1869,C501,Alicia Welch,65.0,Chile,Laptop,Lenovo ThinkPad,2,336.38,672.76,2025-07-20
1870,C863,Nathan Howard,60.0,Chile,Tablet,Galaxy Tab S7,3,1561.78,4685.34,2025-08-23
1871,C621,Ashley Wolf,36.0,Chile,Smartphone,Galaxy A52,1,451.55,451.55,2025-08-14
1872,C237,Maria Brooks MD,43.0,Perú,Tablet,Surface Go,4,1815.25,7261.0,2025-09-08
1873,C1198,Heather Sanchez,43.0,Chile,Accesorio,Auriculares Sony,5,1405.56,7027.799999999999,2025-08-24
1874,C822,Courtney Krueger,21.0,Perú,Smartphone,iPhone 14,5,1208.59,6042.95,2025-08-03
1875,C056,Eric Munoz,51.0,chile,Accesorio,AirPods Pro,3,744.73,2234.19,2025-08-21
1876,C372,David Steele,63.0,Perú,Tablet,Surface Go,1,847.95,847.95,2025-08-13
1877,C862,Laura Lopez,66.0,Chile,Smartphone,Moto G100,3,1338.3,4014.8999999999996,2025-09-07
1878,C671,Adrian Scott,44.0,Perú,Smartphone,Galaxy S21,3,1799.08,5397.24,2025-08-01
1879,C760,Christopher Jefferson,31.0,Argentina,Tablet,Surface Go,4,,,2025-08-29
1880,C397,Heather Huynh,23.0,Argentina,Smartphone,Galaxy A52,1,1321.96,1321.96,2025-08-17
1881,C240,Antonio Wright,22.0,Chile,Laptop,HP Envy,3,1153.24,3459.7200000000003,2025-07-13
1882,C566,Eric Fleming,30.0,Argentina,Tablet,Lenovo Tab M10,3,946.91,2840.73,2025-08-15
1883,C1384,Kyle Anderson,23.0,Perú,Laptop,HP Envy,4,1450.51,5802.04,2025-09-04
1884,C1442,Joel Mclaughlin,47.0,chile,Tablet,Lenovo Tab M10,4,1484.86,5939.44,2025-08-17
1885,C1399,Christine Byrd,51.0,Chile,Tablet,Galaxy Tab S7,3,565.48,1696.44,2025-07-07
1886,C628,Cynthia Hancock,61.0,chile,Smartphone,Galaxy S21,4,1793.96,7175.84,2025-07-29
1887,C178,Mary Ramirez,57.0,Argentina,Accesorio,Mouse Microsoft,1,1723.52,1723.52,2025-07-12
1888,C1159,Jim Rodriguez,19.0,Argentina,Accesorio,Auriculares Sony,5,413.13,2065.65,2025-06-20
1889,C071,Rachael Brown,32.0,Perú,Accesorio,Auriculares Sony,3,1887.44,5662.32,2025-07-29
1890,C499,Diana Quinn,20.0,Chile,Smartphone,iPhone 14,3,1228.25,3684.75,2025-09-07
1891,C962,Carla Carson,32.0,Chile,Laptop,MacBook Air,1,1375.84,1375.84,2025-07-10
1892,C829,Bridget Price,30.0,Argentina,Smartphone,Galaxy S21,3,328.33,984.99,2025-09-09
1893,C741,Bradley Bond,36.0,Argentina,Tablet,iPad Mini,4,1624.32,6497.28,2025-06-27
1894,C896,Margaret Martin,19.0,chile,Tablet,Lenovo Tab M10,1,367.04,367.04,2025-08-30
1895,C1193,Samantha Williams,45.0,Argentina,Tablet,Galaxy Tab S7,2,1469.33,2938.66,2025-07-26
1896,C662,Melanie Palmer,24.0,Chile,Accesorio,Auriculares Sony,1,820.14,820.14,2025-09-11
1897,C1392,Douglas Brown,18.0,Chile,Laptop,HP Envy,3,1978.07,5934.21,2025-06-26
1898,C678,Robert Jones,24.0,Argentina,Laptop,HP Envy,5,1437.85,7189.25,2025-07-06
1899,C636,James Richard,61.0,chile,Tablet,Lenovo Tab M10,2,1784.15,3568.3,2025-07-04
1900,C1069,Stephanie Liu,38.0,Perú,Laptop,MacBook Air,3,1768.09,5304.2699999999995,2025-08-01
1901,C142,David Campos,56.0,Chile,Accesorio,AirPods Pro,2,1290.28,2580.56,2025-09-10
1902,C096,Danielle Anderson,54.0,Perú,Tablet,Lenovo Tab M10,4,910.96,3643.84,2025-08-10
1903,C1221,Hunter Williams,30.0,chile,Laptop,Dell XPS 13,4,1753.37,7013.48,2025-07-06
1904,C1117,Margaret Daniels,53.0,Chile,Smartphone,Galaxy A52,4,1838.57,7354.28,2025-07-11
1905,C377,Steven Tanner,67.0,Argentina,Smartphone,iPhone 14,4,775.42,3101.68,2025-07-15
1906,C897,Alexander Johnson,44.0,chile,Tablet,Lenovo Tab M10,4,251.98,1007.92,2025-08-02
1907,C976,Tommy Russo,27.0,Argentina,Tablet,Lenovo Tab M10,1,479.46,479.46,2025-09-01
1908,C399,Cody Vasquez,36.0,chile,Laptop,MacBook Air,2,424.22,848.44,2025-06-20
1909,C1104,Kimberly Duran,19.0,chile,Accesorio,Teclado Logitech,2,1959.36,3918.72,2025-07-25
1910,C131,Kristine Ramos,39.0,Chile,Laptop,HP Envy,1,,,2025-07-18
1911,C282,Scott Craig II,32.0,Chile,Smartphone,iPhone 14,3,827.9,2483.7,2025-07-09
1912,C410,Brandon Russell,67.0,Argentina,Smartphone,iPhone 14,3,1915.56,5746.68,2025-06-30
1913,C522,Tara Rowe,68.0,Perú,Smartphone,Galaxy A52,4,384.51,1538.04,2025-06-28
1914,C141,Natasha Cooper,34.0,Chile,Smartphone,Galaxy S21,1,1273.04,1273.04,2025-07-17
1915,C322,Jeffrey Nichols,19.0,Chile,Laptop,Lenovo ThinkPad,1,1842.99,1842.99,2025-07-16
1916,C410,Christine Marshall,63.0,Chile,Accesorio,Teclado Logitech,2,524.86,1049.72,2025-08-24
1917,C130,Raymond Mckay,25.0,chile,Tablet,Lenovo Tab M10,2,1856.73,3713.46,2025-07-21
1918,C445,Adrian Anderson,34.0,Chile,Laptop,Dell XPS 13,3,152.66,457.98,2025-08-03
1919,C253,Kenneth Johnson,39.0,Argentina,Laptop,MacBook Air,3,1695.14,5085.42,2025-07-15
1920,C915,Shawn Gray,45.0,Chile,Tablet,Lenovo Tab M10,1,1419.24,1419.24,2025-06-27
1921,C114,Sean Lucero,50.0,Chile,Smartphone,Moto G100,4,1926.48,7705.92,2025-08-27
1922,C1487,Samantha Boyd,45.0,Chile,Tablet,iPad Mini,5,1436.5,7182.5,2025-06-27
1923,C1337,Mrs. Erin Jones,45.0,Chile,Laptop,Dell XPS 13,2,855.98,1711.96,2025-08-28
1924,C403,Abigail Hill,26.0,Argentina,Laptop,Dell XPS 13,3,1866.7,5600.1,2025-08-15
1925,C1317,Cynthia Martin,43.0,Argentina,Tablet,Lenovo Tab M10,5,280.6,1403.0,2025-06-18
1926,C930,Melissa Green,26.0,Perú,Laptop,Lenovo ThinkPad,2,781.61,1563.22,2025-07-17
1927,C099,Nicole Alexander,62.0,chile,Laptop,Lenovo ThinkPad,5,692.92,3464.6,2025-07-13
1928,C1008,Stephanie Hill,43.0,Argentina,Accesorio,Teclado Logitech,1,515.26,515.26,2025-08-22
1929,C208,Carl Williams,18.0,Perú,Smartphone,Galaxy S21,3,1396.89,4190.67,2025-07-11
1930,C621,Adrian Mcguire,64.0,Perú,Laptop,HP Envy,5,937.53,4687.65,2025-08-09
1931,C508,Cameron Duncan,55.0,Chile,Accesorio,Mouse Microsoft,4,798.7,3194.8,2025-08-05
1932,C601,Allison Brooks,29.0,Argentina,Laptop,MacBook Air,2,244.59,489.18,2025-08-17
1933,C865,Sara Davis,20.0,chile,Accesorio,AirPods Pro,1,1737.0,1737.0,2025-09-01
1934,C699,Robin Horn,-4.0,chile,Smartphone,Galaxy S21,4,1925.43,7701.72,2025-08-07
1935,C1115,Robert Peters,19.0,Chile,Tablet,iPad Mini,5,42.78,213.9,2025-06-26
1936,C321,Shannon Cline,47.0,Chile,Smartphone,Moto G100,3,691.89,2075.67,2025-08-06
1937,C015,Teresa Campbell,18.0,Perú,Accesorio,Auriculares Sony,2,1651.09,3302.18,2025-08-27
1938,C1196,Maria Peterson,33.0,Argentina,Tablet,Surface Go,1,588.03,588.03,2025-09-07
1939,C636,Richard Ryan,23.0,Perú,Laptop,Dell XPS 13,4,1414.56,5658.24,2025-08-02
1940,C550,Mark Gallagher,24.0,Argentina,Smartphone,Galaxy A52,3,716.43,2149.29,2025-07-05
1941,C1246,Alicia Bell,44.0,chile,Accesorio,Auriculares Sony,1,1827.76,1827.76,2025-09-10
1942,C1270,Matthew Bailey,43.0,Argentina,Accesorio,AirPods Pro,5,1704.28,8521.4,2025-07-18
1943,C842,Raymond Vang,45.0,Chile,Laptop,MacBook Air,1,360.64,360.64,2025-08-22
1944,C941,Susan Knight,54.0,chile,Laptop,Dell XPS 13,3,1463.69,4391.07,2025-07-29
1945,C682,Matthew Ramirez,54.0,Perú,Tablet,Surface Go,3,1689.53,5068.59,2025-06-18
1946,C751,Kristin Freeman,55.0,Perú,Laptop,HP Envy,4,1985.24,7940.96,2025-07-29
1947,C1277,Michael Silva,58.0,Chile,Accesorio,AirPods Pro,5,1267.22,6336.1,2025-07-13
1948,C1040,Lawrence Kelley,53.0,Perú,Laptop,MacBook Air,4,165.48,661.92,2025-06-19
1949,C745,Joseph Gomez,26.0,Argentina,Laptop,Dell XPS 13,5,282.91,1414.5500000000002,2025-07-18
1950,C116,Ashley Smith,40.0,chile,Tablet,Surface Go,3,891.86,2675.58,2025-08-12
1951,C836,Mr. Timothy Miller PhD,52.0,chile,Accesorio,Teclado Logitech,3,1192.35,3577.0499999999997,2025-07-18
1952,C1151,Douglas Davis,62.0,Perú,Laptop,Lenovo ThinkPad,1,1331.76,1331.76,2025-08-16
1953,C1468,Valerie Rose,33.0,Chile,Smartphone,Moto G100,3,110.44,331.32,2025-07-03
1954,C539,Lucas Cunningham,65.0,Argentina,Accesorio,Mouse Microsoft,5,77.72,388.6,2025-07-25
1955,C042,Linda Rosales,32.0,Chile,Accesorio,AirPods Pro,5,986.16,4930.8,2025-07-24
1956,C1210,Nicholas Garza,69.0,Chile,Tablet,iPad Mini,4,1652.4,6609.6,2025-08-14
1957,C325,Kevin Maxwell,67.0,Argentina,Laptop,Dell XPS 13,2,1323.23,2646.46,2025-07-21
1958,C006,Phillip Donovan,43.0,chile,Smartphone,iPhone 14,3,101.88,305.64,2025-08-16
1959,C047,Tabitha Lewis,50.0,chile,Smartphone,Galaxy S21,5,1661.16,8305.800000000001,2025-09-07
1960,C1277,Taylor Wise,,Argentina,Smartphone,Galaxy S21,5,598.46,2992.3,2025-09-03
1961,C1213,Tara Padilla,27.0,Argentina,Accesorio,Mouse Microsoft,3,648.89,1946.67,2025-09-04
1962,C004,Kelly Glass,30.0,Chile,Laptop,Lenovo ThinkPad,5,1614.79,8073.95,2025-07-15
1963,C893,Rachel Harvey,58.0,Argentina,Smartphone,Galaxy S21,2,1651.85,3303.7,2025-07-11
1964,C1160,Jesus Gregory,24.0,chile,Tablet,Lenovo Tab M10,1,557.78,557.78,2025-07-18
1965,C460,Mark Jackson,63.0,Chile,Smartphone,Galaxy A52,4,1206.9,4827.6,2025-08-29
1966,C263,Tami Brown,45.0,Chile,Accesorio,AirPods Pro,1,468.67,468.67,2025-08-25
1967,C445,Ashley Welch,42.0,Argentina,Smartphone,Galaxy A52,4,1509.93,6039.72,2025-07-18
1968,C771,Keith Park,62.0,chile,Tablet,iPad Mini,1,1784.61,1784.61,2025-06-27
1969,C378,James Stevenson,40.0,chile,Accesorio,AirPods Pro,3,427.12,1281.3600000000001,2025-08-12
1970,C738,Ashley Fernandez,27.0,Perú,Smartphone,iPhone 14,5,354.16,1770.8000000000002,2025-07-12
1971,C750,Elizabeth Walters,31.0,Perú,Smartphone,iPhone 14,4,884.49,3537.96,2025-08-10
1972,C1303,Shawn Martinez,68.0,Perú,Accesorio,AirPods Pro,4,1848.52,7394.08,2025-08-20
1973,C690,Jonathan Stewart,20.0,Perú,Tablet,Surface Go,3,176.76,530.28,2025-06-28
1974,C035,Jessica Webb,48.0,Chile,Laptop,Dell XPS 13,1,1739.33,1739.33,2025-08-24
1975,C944,Meghan Lewis DVM,52.0,chile,Smartphone,Galaxy S21,1,140.36,140.36,2025-06-28
1976,C086,Jonathan Williams,35.0,Perú,Laptop,Dell XPS 13,5,469.8,2349.0,2025-08-24
1977,C1235,Justin Nguyen,48.0,Chile,Accesorio,Teclado Logitech,4,1733.15,6932.6,2025-08-02
1978,C1465,Robert Green,33.0,Perú,Smartphone,Galaxy S21,5,239.76,1198.8,2025-08-15
1979,C819,Cory Walker,28.0,Chile,Tablet,iPad Mini,3,261.3,783.9000000000001,2025-09-12
1980,C1251,Emily Taylor,62.0,Perú,Smartphone,Galaxy A52,3,326.7,980.0999999999999,2025-09-05
1981,C312,Samuel Hughes,50.0,Perú,Accesorio,Mouse Microsoft,4,230.64,922.56,2025-08-31
1982,C172,Kelsey Myers,67.0,Perú,Accesorio,Teclado Logitech,4,192.45,769.8,2025-08-29
1983,C701,Sharon Cox,56.0,Argentina,Accesorio,Teclado Logitech,2,,,2025-08-14
1984,C461,Samuel Rodriguez,40.0,Argentina,Tablet,Galaxy Tab S7,2,1254.08,2508.16,2025-07-15
1985,C440,Cole Hernandez,44.0,chile,Tablet,Lenovo Tab M10,2,344.62,689.24,2025-07-05
1986,C665,Lauren Aguilar,31.0,Argentina,Laptop,HP Envy,3,1950.91,5852.7300000000005,2025-07-14
1987,C557,Bradley Hall,42.0,chile,Tablet,Galaxy Tab S7,3,1969.46,5908.38,2025-08-02
1988,C620,Rhonda Kaiser,19.0,chile,Smartphone,Galaxy S21,5,512.7,2563.5,2025-08-28
1989,C311,Michelle Nguyen,35.0,chile,Laptop,MacBook Air,5,,,2025-07-30
1990,C150,Laura Ryan,48.0,Argentina,Smartphone,Moto G100,1,216.33,216.33,2025-07-26
1991,C1154,Lori Bradley,20.0,Chile,Accesorio,Auriculares Sony,1,1654.2,1654.2,2025-06-17
1992,C997,Kenneth Sanchez,67.0,Chile,Tablet,Galaxy Tab S7,1,546.06,546.06,2025-06-19
1993,C352,Johnny Gonzalez,56.0,chile,Smartphone,Galaxy A52,1,1473.67,1473.67,2025-09-08
1994,C467,Melissa Becker,61.0,Argentina,Laptop,Lenovo ThinkPad,4,1227.32,4909.28,2025-09-01
1995,C1289,Alexander Farmer,44.0,chile,Laptop,Dell XPS 13,4,1624.72,6498.88,2025-07-26
1996,C508,Jacqueline Jenkins,37.0,chile,Laptop,Dell XPS 13,1,662.02,662.02,2025-07-02
1997,C1340,James Cole,37.0,Chile,Tablet,Galaxy Tab S7,1,278.59,278.59,2025-06-25
1998,C780,Heidi Mills,29.0,Chile,Smartphone,Galaxy A52,2,1270.18,2540.36,2025-06-20
1999,C644,Patricia Castaneda,30.0,Perú,Laptop,MacBook Air,3,1553.66,4660.9800000000005,2025-09-04
2000,C115,Scott George,47.0,chile,Laptop,Dell XPS 13,3,241.36,724.08,2025-09-01
2001,C112,Nicole Perry,63.0,Argentina,Accesorio,Auriculares Sony,5,1981.88,9909.400000000001,2025-06-21
2002,C610,Emma Harrington,68.0,Chile,Smartphone,iPhone 14,5,1487.25,7436.25,2025-07-19
2003,C218,Brenda Miles,60.0,chile,Tablet,Galaxy Tab S7,4,1414.24,5656.96,2025-08-08
2004,C963,Tommy Diaz,43.0,Argentina,Laptop,Dell XPS 13,2,302.93,605.86,2025-08-06
2005,C055,Michelle Evans,46.0,Argentina,Accesorio,Auriculares Sony,1,698.35,698.35,2025-06-20
2006,C318,Diana Watson,51.0,Chile,Accesorio,Auriculares Sony,2,1578.49,3156.98,2025-07-26
2007,C182,Janice Molina,18.0,chile,Laptop,HP Envy,5,675.78,3378.8999999999996,2025-09-07
2008,C1375,Nathaniel James,61.0,Perú,Laptop,HP Envy,5,1386.69,6933.450000000001,2025-07-24
2009,C464,Peggy Goodwin,52.0,Perú,Tablet,Surface Go,2,335.24,670.48,2025-08-31
2010,C1133,Zachary Willis,40.0,chile,Accesorio,Teclado Logitech,2,1244.5,2489.0,2025-07-28
2011,C122,Sonia Beltran,45.0,Perú,Smartphone,iPhone 14,2,1580.19,3160.38,2025-08-11
2012,C289,Lucas Davis,62.0,chile,Accesorio,Mouse Microsoft,1,1556.3,1556.3,2025-06-23
2013,C564,John Gonzales,58.0,Argentina,Smartphone,Galaxy S21,1,1324.71,1324.71,2025-06-27
2014,C452,Rebecca Lyons,61.0,Argentina,Laptop,Dell XPS 13,1,1815.55,1815.55,2025-06-30
2015,C696,Tara Thomas,31.0,Perú,Accesorio,Mouse Microsoft,2,1686.97,3373.94,2025-08-30
2016,C364,Kyle Martinez,22.0,Argentina,Smartphone,iPhone 14,2,1385.97,2771.94,2025-07-29
2017,C406,Jessica Shaffer,19.0,Argentina,Smartphone,Galaxy A52,1,1067.62,1067.62,2025-08-01
2018,C1160,Zachary Mcclure,27.0,Argentina,Smartphone,Galaxy A52,3,1410.21,4230.63,2025-07-29
2019,C261,Valerie Adkins,38.0,chile,Laptop,MacBook Air,1,199.6,199.6,2025-08-25
2020,C612,Kimberly Lowe,39.0,Perú,Tablet,Surface Go,4,1965.87,7863.48,2025-08-07
2021,C1335,Tonya Miller,32.0,chile,Tablet,Lenovo Tab M10,2,1723.48,3446.96,2025-08-16
2022,C249,Linda Smith,41.0,Argentina,Accesorio,Teclado Logitech,2,1996.69,3993.38,2025-06-26
2023,C550,Warren Bryant,55.0,Chile,Tablet,Lenovo Tab M10,5,259.95,1299.75,2025-06-18
2024,C227,Laurie Walker,26.0,Perú,Laptop,MacBook Air,1,1833.2,1833.2,2025-07-22
2025,C1001,Chelsea Church,36.0,chile,Smartphone,Galaxy A52,2,1732.01,3464.02,2025-08-07
2026,C1296,Jeffrey Hunt,31.0,Chile,Accesorio,Auriculares Sony,2,1779.64,3559.28,2025-09-01
2027,C955,Karen Rivera,40.0,Perú,Smartphone,iPhone 14,5,769.75,3848.75,2025-08-17
2028,C1209,Susan Brown,34.0,Argentina,Accesorio,Teclado Logitech,5,1965.57,9827.85,2025-08-15
2029,C1010,Michael Tucker,19.0,chile,Tablet,Surface Go,4,1431.67,5726.68,2025-06-26
2030,C769,Kristy Hernandez PhD,30.0,Argentina,Smartphone,Galaxy A52,1,220.79,220.79,2025-09-02
2031,C126,Jason Dominguez,70.0,Perú,Tablet,Galaxy Tab S7,5,1853.92,9269.6,2025-06-27
2032,C1204,Austin Townsend,63.0,Perú,Smartphone,Galaxy A52,4,1544.28,6177.12,2025-07-20
2033,C1484,Robert Mitchell,52.0,Chile,Accesorio,Auriculares Sony,2,63.8,127.6,2025-08-01
2034,C546,Willie Liu,54.0,Perú,Smartphone,Moto G100,4,1710.28,6841.12,2025-08-24
2035,C788,Joshua Ramirez,70.0,chile,Tablet,Galaxy Tab S7,4,1218.74,4874.96,2025-06-26
2036,C256,Tyler Cooper,57.0,Chile,Tablet,Galaxy Tab S7,4,324.7,1298.8,2025-08-10
2037,C731,Shannon Holmes,-1.0,chile,Tablet,Galaxy Tab S7,5,351.29,1756.45,2025-08-27
2038,C761,Molly Griffin,24.0,Chile,Smartphone,Galaxy S21,3,43.88,131.64000000000001,2025-06-24
2039,C026,Michelle Hart,43.0,Perú,Tablet,Galaxy Tab S7,1,899.47,899.47,2025-09-02
2040,C856,Charles Bowen,46.0,Chile,Laptop,HP Envy,2,472.91,945.82,2025-06-24
2041,C1046,Ronnie Young,62.0,chile,Smartphone,Galaxy A52,4,1741.54,6966.16,2025-07-20
2042,C228,Ruth Decker,56.0,Argentina,Laptop,Lenovo ThinkPad,1,83.27,83.27,2025-09-04
2043,C1396,Heather Butler,69.0,chile,Smartphone,iPhone 14,4,1173.93,4695.72,2025-07-27
2044,C284,Ariana Bauer,22.0,Chile,Tablet,Galaxy Tab S7,2,1897.73,3795.46,2025-07-17
2045,C914,Karl Miller,57.0,Chile,Laptop,Dell XPS 13,1,1420.48,1420.48,2025-09-08
2046,C023,Gabriella Hubbard,63.0,Perú,Laptop,Lenovo ThinkPad,3,1715.81,5147.43,2025-09-05
2047,C1131,Thomas Freeman,40.0,Chile,Smartphone,Galaxy S21,2,789.14,1578.28,2025-09-04
2048,C1056,Brittany Whitehead,65.0,Chile,Accesorio,Teclado Logitech,4,149.82,599.28,2025-06-25
2049,C846,Kelly Wagner,-2.0,Chile,Tablet,Surface Go,2,1427.51,2855.02,2025-08-02
2050,C1319,Kimberly Adams,30.0,Perú,Laptop,MacBook Air,4,971.02,3884.08,2025-07-23
2051,C346,James Rios,64.0,chile,Smartphone,Galaxy A52,5,130.5,652.5,2025-07-11
2052,C907,Theresa Jackson,44.0,Argentina,Laptop,MacBook Air,3,1548.79,4646.37,2025-08-11
2053,C1060,Christine Franklin,44.0,Chile,Accesorio,Mouse Microsoft,2,812.52,1625.04,2025-07-25
2054,C640,Carolyn Foster,47.0,Argentina,Tablet,iPad Mini,4,398.14,1592.56,2025-06-28
2055,C307,Jimmy James,45.0,Chile,Laptop,Lenovo ThinkPad,5,839.07,4195.35,2025-07-10
2056,C432,Donna Holloway,57.0,Chile,Laptop,Lenovo ThinkPad,2,931.72,1863.44,2025-06-26
2057,C878,Kari Harrison,70.0,Chile,Tablet,Lenovo Tab M10,5,1948.1,9740.5,2025-07-25
2058,C130,Gina Odonnell,52.0,Perú,Smartphone,Galaxy S21,2,1103.13,2206.26,2025-09-11
2059,C1497,Melissa Gilbert,65.0,Perú,Laptop,Lenovo ThinkPad,3,365.72,1097.16,2025-06-20
2060,C1068,Andrew Butler,48.0,chile,Accesorio,Mouse Microsoft,4,1712.04,6848.16,2025-09-11
2061,C1170,Richard Nash,49.0,Chile,Smartphone,Moto G100,5,1773.01,8865.05,2025-07-17
2062,C528,Cynthia Alexander,23.0,Argentina,Accesorio,AirPods Pro,1,1020.33,1020.33,2025-07-26
2063,C1331,Erica Dougherty,20.0,Argentina,Smartphone,iPhone 14,2,1521.09,3042.18,2025-07-23
2064,C740,Michael Smith MD,20.0,Chile,Tablet,Surface Go,4,115.74,462.96,2025-09-11
2065,C046,Lisa Rhodes,69.0,chile,Tablet,iPad Mini,5,1358.94,6794.700000000001,2025-06-18
2066,C301,Dylan Smith,29.0,Chile,Smartphone,Galaxy A52,2,846.67,1693.34,2025-08-09
2067,C216,James Hernandez,,Chile,Accesorio,AirPods Pro,5,566.35,2831.75,2025-07-29
2068,C134,Zachary Murphy,23.0,Chile,Tablet,Galaxy Tab S7,2,1888.89,3777.78,2025-09-01
2069,C447,John Wade,67.0,Perú,Tablet,Surface Go,1,1351.55,1351.55,2025-08-16
2070,C227,Stephanie Fitzpatrick,34.0,chile,Smartphone,Moto G100,2,436.87,873.74,2025-08-01
2071,C842,Justin Franklin,35.0,Chile,Accesorio,Mouse Microsoft,1,1698.07,1698.07,2025-06-16
2072,C1216,Jonathon Dixon,35.0,Perú,Accesorio,Teclado Logitech,2,1295.53,2591.06,2025-08-21
2073,C104,David Torres,34.0,chile,Smartphone,Moto G100,5,1173.3,5866.5,2025-06-19
2074,C1031,Robyn Cox,70.0,Argentina,Smartphone,Moto G100,4,1899.68,7598.72,2025-09-06
2075,C054,Kimberly Fields,56.0,Argentina,Accesorio,Auriculares Sony,4,387.96,1551.84,2025-07-04
2076,C1189,Erica Stevenson,25.0,Perú,Tablet,iPad Mini,4,1797.06,7188.24,2025-07-28
2077,C087,Lauren Wood,63.0,Argentina,Laptop,MacBook Air,1,976.79,976.79,2025-07-17
2078,C1101,Karen Byrd,,chile,Tablet,Surface Go,1,1374.94,1374.94,2025-07-07
2079,C1478,Elizabeth Evans,62.0,Perú,Accesorio,Auriculares Sony,5,1853.78,9268.9,2025-08-09
2080,C1313,Amanda Day,56.0,Chile,Tablet,Lenovo Tab M10,4,181.91,727.64,2025-09-11
2081,C668,Pamela Greene,35.0,Argentina,Smartphone,Galaxy A52,5,1800.73,9003.65,2025-07-24
2082,C401,Andre Hill,40.0,Argentina,Tablet,iPad Mini,1,354.81,354.81,2025-09-05
2083,C848,George Willis,28.0,Argentina,Accesorio,AirPods Pro,3,1655.86,4967.58,2025-07-17
2084,C005,John Patterson,45.0,Argentina,Accesorio,Mouse Microsoft,2,639.85,1279.7,2025-09-08
2085,C786,Miguel Castro,,Argentina,Tablet,Galaxy Tab S7,5,1813.63,9068.150000000001,2025-08-06
2086,C365,Phyllis Lopez,61.0,Argentina,Tablet,Galaxy Tab S7,4,1841.28,7365.12,2025-09-03
2087,C203,Danny White,62.0,chile,Laptop,Lenovo ThinkPad,5,1220.43,6102.150000000001,2025-08-12
2088,C362,Daniel Torres,55.0,Argentina,Smartphone,Galaxy S21,3,694.04,2082.12,2025-09-04
2089,C671,Jodi Zhang,19.0,Perú,Accesorio,Teclado Logitech,2,1849.08,3698.16,2025-09-07
2090,C813,Bryan Alvarez,48.0,chile,Laptop,Dell XPS 13,2,1196.03,2392.06,2025-08-23
2091,C327,Mr. Roberto Holt DDS,18.0,Perú,Tablet,iPad Mini,1,1697.06,1697.06,2025-07-03
2092,C1275,Frederick Fleming,64.0,Perú,Laptop,Lenovo ThinkPad,5,,,2025-07-11
2093,C669,Robert Carroll,44.0,chile,Tablet,Lenovo Tab M10,2,1754.11,3508.22,2025-07-26
2094,C296,Susan Newton,28.0,Perú,Accesorio,Mouse Microsoft,4,1580.38,6321.52,2025-08-06
2095,C1451,Richard Velasquez,33.0,Perú,Tablet,Lenovo Tab M10,4,215.75,863.0,2025-07-23
